"block","animal_ID","lid_TP2","block_label"
"4","8",1.059,"TEST_101_120"
"4","8",0.975,"TEST_101_120"
"4","8",0.998,"TEST_101_120"
"4","8",0.949,"TEST_101_120"
"4","8",0.893,"TEST_101_120"
"4","8",0.917,"TEST_101_120"
"4","8",0.998,"TEST_101_120"
"4","8",0.855,"TEST_101_120"
"4","8",1.078,"TEST_101_120"
"4","8",0.963,"TEST_101_120"
"4","8",1.025,"TEST_101_120"
"4","8",0.809,"TEST_101_120"
"4","8",0.988,"TEST_101_120"
"4","8",0.795,"TEST_101_120"
"4","8",1.032,"TEST_101_120"
"5","8",0.992,"TEST_121_140"
"5","8",0.963,"TEST_121_140"
"5","8",0.965,"TEST_121_140"
"5","8",1.013,"TEST_121_140"
"5","8",0.964,"TEST_121_140"
"5","8",0.959,"TEST_121_140"
"5","8",1,"TEST_121_140"
"5","8",0.941,"TEST_121_140"
"5","8",0.984,"TEST_121_140"
"5","8",0.975,"TEST_121_140"
"5","8",1.014,"TEST_121_140"
"5","8",0.997,"TEST_121_140"
"5","8",1.124,"TEST_121_140"
"5","8",0.903,"TEST_121_140"
"5","8",0.975,"TEST_121_140"
"5","8",0.761,"TEST_121_140"
"5","8",0.85,"TEST_121_140"
"5","8",0.943,"TEST_121_140"
"5","8",0.983,"TEST_121_140"
"5","8",1.008,"TEST_121_140"
"6","8",1.018,"TEST_141_160"
"6","8",0.989,"TEST_141_160"
"6","8",0.879,"TEST_141_160"
"6","8",0.898,"TEST_141_160"
"6","8",0.952,"TEST_141_160"
"6","8",0.988,"TEST_141_160"
"6","8",0.991,"TEST_141_160"
"6","8",0.996,"TEST_141_160"
"6","8",1.015,"TEST_141_160"
"6","8",0.825,"TEST_141_160"
"6","8",0.982,"TEST_141_160"
"6","8",0.95,"TEST_141_160"
"6","8",0.973,"TEST_141_160"
"6","8",0.947,"TEST_141_160"
"6","8",1.049,"TEST_141_160"
"6","8",0.95,"TEST_141_160"
"6","8",0.993,"TEST_141_160"
"1","9",0.898,"PRE"
"1","9",1.212,"PRE"
"1","9",1.595,"PRE"
"1","9",0.964,"PRE"
"1","9",0.94,"PRE"
"1","9",0.79,"PRE"
"1","9",0.973,"PRE"
"1","9",1.121,"PRE"
"1","9",1.075,"PRE"
"1","9",1.062,"PRE"
"1","9",0.94,"PRE"
"1","9",1.078,"PRE"
"1","9",0.977,"PRE"
"1","9",0.966,"PRE"
"1","9",0.936,"PRE"
"1","9",1.052,"PRE"
"1","9",1.002,"PRE"
"1","9",1.006,"PRE"
"1","9",1.026,"PRE"
"1","9",0.911,"PRE"
"1","9",1.007,"PRE"
"1","9",0.93,"PRE"
"1","9",0.913,"PRE"
"1","9",0.987,"PRE"
"1","9",1.262,"PRE"
"1","9",0.995,"PRE"
"1","9",1.078,"PRE"
"1","9",0.956,"PRE"
"1","9",1.161,"PRE"
"3","9",0.707,"TEST_81_100"
"3","9",0.707,"TEST_81_100"
"3","9",0.969,"TEST_81_100"
"3","9",0.912,"TEST_81_100"
"3","9",0.832,"TEST_81_100"
"3","9",0.684,"TEST_81_100"
"3","9",0.903,"TEST_81_100"
"3","9",0.914,"TEST_81_100"
"3","9",1.019,"TEST_81_100"
"3","9",0.886,"TEST_81_100"
"3","9",0.929,"TEST_81_100"
"3","9",0.899,"TEST_81_100"
"3","9",0.903,"TEST_81_100"
"3","9",0.978,"TEST_81_100"
"3","9",0.948,"TEST_81_100"
"3","9",0.93,"TEST_81_100"
"3","9",0.741,"TEST_81_100"
"3","9",1.041,"TEST_81_100"
"3","9",1.113,"TEST_81_100"
"4","9",0.708,"TEST_101_120"
"4","9",0.975,"TEST_101_120"
"4","9",0.964,"TEST_101_120"
"4","9",1.033,"TEST_101_120"
"4","9",1.037,"TEST_101_120"
"4","9",0.902,"TEST_101_120"
"4","9",1.109,"TEST_101_120"
"4","9",1.043,"TEST_101_120"
"4","9",1.094,"TEST_101_120"
"4","9",1.198,"TEST_101_120"
"4","9",0.912,"TEST_101_120"
"4","9",1.063,"TEST_101_120"
"4","9",1.01,"TEST_101_120"
"4","9",1.327,"TEST_101_120"
"4","9",0.999,"TEST_101_120"
"4","9",1.159,"TEST_101_120"
"4","9",0.781,"TEST_101_120"
"4","9",0.82,"TEST_101_120"
"4","9",1.031,"TEST_101_120"
"5","9",0.971,"TEST_121_140"
"5","9",1.01,"TEST_121_140"
"5","9",1.039,"TEST_121_140"
"5","9",0.952,"TEST_121_140"
"5","9",0.905,"TEST_121_140"
"5","9",0.982,"TEST_121_140"
"5","9",0.997,"TEST_121_140"
"5","9",1.004,"TEST_121_140"
"5","9",0.967,"TEST_121_140"
"5","9",0.99,"TEST_121_140"
"5","9",0.97,"TEST_121_140"
"5","9",0.963,"TEST_121_140"
"5","9",1.061,"TEST_121_140"
"5","9",0.815,"TEST_121_140"
"5","9",1.182,"TEST_121_140"
"5","9",0.987,"TEST_121_140"
"5","9",0.968,"TEST_121_140"
"5","9",0.893,"TEST_121_140"
"6","9",0.941,"TEST_141_160"
"6","9",0.953,"TEST_141_160"
"6","9",0.71,"TEST_141_160"
"6","9",0.911,"TEST_141_160"
"6","9",0.845,"TEST_141_160"
"6","9",1.111,"TEST_141_160"
"6","9",0.918,"TEST_141_160"
"6","9",1.022,"TEST_141_160"
"6","9",0.799,"TEST_141_160"
"6","9",0.896,"TEST_141_160"
"6","9",1.314,"TEST_141_160"
"6","9",0.922,"TEST_141_160"
"6","9",0.979,"TEST_141_160"
"6","9",1.073,"TEST_141_160"
"6","9",0.788,"TEST_141_160"
